id,name,city,rating,rating_count,cost,cuisine,lic_no,link,address,menu
43254,TGB Cafe N Bakery,"Bopal,Ahmedabad",4,50,350,Bakery,2.07E+13,https://www.swiggy.com/restaurants/tgb-cafe-n-bakery-bopal-ahmedabad-43254,"TGB Cafe N Bakery, 4 Shiv Complex Next to Jain Dairy OPP Bhavya park BRTS, Bopal Rd, Bopal, Ahmedabad, Gujarat 380058",Menu/43254.json
383859,Mumbai Food Court,"Bopal,Ahmedabad",4,100,150,"Maharashtrian,Snacks",2.07E+13,https://www.swiggy.com/restaurants/mumbai-food-court-bopal-ahmedabad-383859,"Mumbai Food Court, E-501, 4th floor, E Block, Sobo Center,Near Gala Safal,South Bopal, Ahmedabad",Menu/383859.json
43126,Angat 22 - The Restaurant & Banquet,"Bopal,Ahmedabad",3.8,50,500,"Indian,Chinese",1.07E+13,https://www.swiggy.com/restaurants/angat-22-the-restaurant-and-banquet-bopal-ahmedabad-43126,"Angat 22 - The Restaurant & Banquet, 1st Floor, Daffodils Plaza, Gala Gymkhana Road, Bopal, Ahmedabad",Menu/43126.json
43237,Idly Vidly,"Bopal,Ahmedabad",4.3,50,250,South Indian,2.07E+13,https://www.swiggy.com/restaurants/idly-vidly-bopal-ahmedabad-ahmedabad-43237,"Idly Vidly, F219,First Floor, Sobo Center, South Bopal, Bopal, Ahmedabad",Menu/43237.json
361729,Grand Trunk Road Connecting Cuisines,"Bopal,Ahmedabad",4.2,100,500,"Bengali,Chinese",1.07E+13,https://www.swiggy.com/restaurants/grand-trunk-road-connecting-cuisines-bopal-ahmedabad-361729,"Grand Trunk Road Connecting Cuisines, A61, Celebration City Center, South Bopal, Ahmadabad , Bopal , Daskroi, Ahmedabad Municipal Corporation, Gujarat-380058",Menu/361729.json
391589,Grameen Kulfi,"Bopal,Ahmedabad",4.6,20,120,"Ice Cream,Desserts",1.07E+13,https://www.swiggy.com/restaurants/grameen-kulfi-suncity-bopal-ahmedabad-391589,"Grameen Kulfi, Nic Natural Ice Creams, Shop NO -22, A-Bopal Hat, Suncity,Bopal, Daskroi, Ahmedabad, -380058",Menu/391589.json
391588,NIC Natural Ice Creams,"Bopal,Ahmedabad",4.6,100,120,"Ice Cream,Desserts",1.07E+13,https://www.swiggy.com/restaurants/nic-natural-ice-creams-suncity-bopal-ahmedabad-391588,"NIC Natural Ice Creams, Nic Natural Ice Creams, Shop NO -22, A-Bopal Hat, Suncity,Bopal, Daskroi, Ahmedabad, -380058",Menu/391588.json
415289,Bole To.. Vadapav,"Bopal,Ahmedabad",3.9,20,200,Snacks,2.07E+13,https://www.swiggy.com/restaurants/bole-to-vadapav-bopal-ahmedabad-415289,"Bole To.. Vadapav, HARRYS FOOD ZONE 10,PRAGATI COMPLEX OPP TRP MALL,  NR.BHARAT PETROL PUMP BOPAL ROAD-380058",Menu/415289.json
302563,Pick Up Meals By Terra,"Bopal,Ahmedabad",4.2,100,250,"Salads,Healthy Food",2.07E+13,https://www.swiggy.com/restaurants/pick-up-meals-by-terra-bopal-ahmedabad-302563,"Pick Up Meals By Terra, C1, 109/110, kavisha celebration city center ahmedabad, south bopal, ahmedabad 380058",Menu/302563.json
55559,Shreeji Krupa,"Bopal,Ahmedabad",4.1,20,200,"Snacks,Beverages",1.07E+13,https://www.swiggy.com/restaurants/shreeji-krupa-bopal-ahmedabad-55559,"Shreeji Krupa, Rajtilak Plaza, Opposite Mamta Hospital, Bopal, Ahmedabad",Menu/55559.json
351825,Matka King,"Bopal,Ahmedabad",4,20,200,"Biryani,Desserts",2.07E+13,https://www.swiggy.com/restaurants/matka-king-bopal-south-bopal-ahmedabad-351825,"Matka King, S-302, Block-F, Sobo Center, South Bopal, Ahmedabad 380058, Ahmedabad . , Ahmedabad Municipal Corporation, Ahmedabad Municipal Corporation, Gujarat - 380058",Menu/351825.json
93271,McDonald's,"Bopal,Ahmedabad",3.9,500,400,"Burgers,Beverages",1.07E+13,https://www.swiggy.com/restaurants/mcdonalds-sp-ring-road-bopal-ahmedabad-93271,"McDonald's, Hardcastle Restaurants Pvt Ltd, McDonalds Family Restaurants Pvt Ltd, Shop No 1, Satyamev Shivalik,Bopal Amli junction, SP Ring road, Ahmedabad 380058",Menu/93271.json
164563,Smokin' Joe'S,"Bopal,Ahmedabad",4,20,500,"Pizzas,Continental",1.07E+13,https://www.swiggy.com/restaurants/smokin-joes-bopal-ahmedabad-164563,"Smokin' Joe'S, shop 13 marigold , marigold circle South Bopal Ahmedabad 380058",Menu/164563.json
463531,The Thakkar's Thal Gujarati  Thali,"Bopal,Ahmedabad",4.3,20,350,"Gujarati,Indian",2.07E+13,https://www.swiggy.com/restaurants/the-thakkars-thal-gujarati-thali-bopal-ahmedabad-463531,"The Thakkar's Thal Gujarati  Thali, First Floor Shop No 102 One World West  Near Vakil SahebVillage Ambali Bopal",Menu/463531.json
198455,The Biryani Life,"Bopal,Ahmedabad",4,100,200,"Biryani,Hyderabadi",1.07E+13,https://www.swiggy.com/restaurants/the-biryani-life-ghuma-south-bopal-ahmedabad-198455,"The Biryani Life, Shop 1,2 and 3, Kavisha celebration, Opposite Aarohi Club, Extension Road, Junction of, South Bopal, Bopal, Ahmedabad, Gujarat 380058",Menu/198455.json
225915,Brown Burger Co.,"Bopal,Ahmedabad",3.9,20,250,"Fast Food,Snacks",2.02E+13,https://www.swiggy.com/restaurants/brown-burger-co-bopal-ahmedabad-225915,"Brown Burger Co., A - 54, Celebration City Centre, Gala Gymkhana Rd, South Bopal, Ahmedabad, Gujarat 380058",Menu/225915.json
323000,Asharfi Kulfi,"Bopal,Ahmedabad",4.5,20,150,"Ice Cream,Desserts",1.07E+13,https://www.swiggy.com/restaurants/asharfi-kulfi-bopal-ahmedabad-ahmedabad-323000,"Asharfi Kulfi, AT:PLOT NO:134, VRAJHOME SOCIETY, SHELA, TAL:SANAND, DIST:AHMEDABAD,380058",Menu/323000.json
61229,1944 The Hocco Kitchen,"Bopal,Ahmedabad",4.2,100,450,North Indian,1.07E+13,https://www.swiggy.com/restaurants/1944-the-hocco-kitchen-bopal-ambli-ahmedabad-61229,"1944 The Hocco Kitchen, Havmor Bopal, 22-Amrapali Complex, Ambli Bopal Cross Road, Havmor Ahmedabad - 380015",Menu/61229.json
145700,Firangi Bake,"Bopal,Ahmedabad",3.8,20,400,"Italian,Mexican",1.07E+13,https://www.swiggy.com/restaurants/firangi-bake-ghuma-south-bopal-ahmedabad-145700,"Firangi Bake, Shop 1,2 and 3, Kavisha celebration, Opposite Aarohi Club, Extension Road, Junction of, South Bopal, Bopal, Ahmedabad, Gujarat 380058",Menu/145700.json
36223,9834 The Fruit Truck,"Bopal,Ahmedabad",4.3,100,200,"Juices,Beverages",2.07E+13,https://www.swiggy.com/restaurants/9834-the-fruit-truck-urban-chowk-ahmedabad-36223,"9834 The Fruit Truck, 6,7, URBAN CHAWK, NR. KALIBARI TEMPLE, Bopal- Ambli, Ahmedabad",Menu/36223.json
145704,Sweet Truth - Cake and Desserts,"Bopal,Ahmedabad",4.3,50,450,"Ice Cream,Bakery",1.07E+13,https://www.swiggy.com/restaurants/sweet-truth-cake-and-desserts-ghuma-south-bopal-ahmedabad-145704,"Sweet Truth - Cake and Desserts, Shop 1,2 and 3, Kavisha celebration, Opposite Aarohi Club, Extension Road, Junction of, South Bopal, Bopal, Ahmedabad, Gujarat 380058",Menu/145704.json
346209,Vadilal Scoop Shop,"Bopal,Ahmedabad",4.6,20,300,Ice Cream,license,https://www.swiggy.com/restaurants/vadilal-scoop-shop-bopal-ahmedabad-346209,"Vadilal Scoop Shop, VADILAL SCOOP SHOP, NEAR SHIVAM RESTAURANT, OPP. TEJAS SCHOOL, BOPLA GHUMA ROAD,AHMEDABAD,Ahmedabad Municipal Corporation,Ahmedabad Municipal Corporation,Gujarat-380058",Menu/346209.json
145708,LunchBox - Meals and Thalis,"Bopal,Ahmedabad",4.1,100,200,"North Indian,Punjabi",1.07E+13,https://www.swiggy.com/restaurants/lunchbox-meals-and-thalis-ghuma-south-bopal-ahmedabad-145708,"LunchBox - Meals and Thalis, Shop 1,2 and 3, Kavisha celebration, Opposite Aarohi Club, Extension Road, Junction of, South Bopal, Bopal, Ahmedabad, Gujarat 380058",Menu/145708.json
469198,Starbucks Coffee,"Bopal,Ahmedabad",4.3,20,400,"Beverages,Ice Cream",1.07E+13,https://www.swiggy.com/restaurants/starbucks-coffee-sindhu-bhavan-road-ahmedabad-469198,"Starbucks Coffee, TATA STARBUCKS PVT LTD, Ground Floor, Sankalp Square 3-A, Taj Skyline, Sindhu Bhavan Road, Ahmedabad, Gujarat 380058",Menu/469198.json
542780,No Great Shakes,"Bopal,Ahmedabad",4.5,20,200,"Beverages,Ice Cream",2.07E+13,https://www.swiggy.com/restaurants/no-great-shakes-bopal-ahmedabad-542780,"No Great Shakes, Address =  FOOD ORBIT, STALL NO.2, TP-204, FP-244, R.S.NO.244, YMCA TO S.P.RING ROAD, MUMATPURA, SOUTH BOPAL ROAD, MAKARBA, AHMEDABAD.380058",Menu/542780.json
47698,The Red Dot,"Bopal,Ahmedabad",4.1,50,300,North Indian,2.07E+13,https://www.swiggy.com/restaurants/the-red-dot-bopal-ahmedabad-47698,"The Red Dot, A306 ,3rd floor, sobo center, South Bopal, Ahmedabad, Bodakdev(New West Zone), Ahmedabad, Gujarat - 380058",Menu/47698.json
98648,Param Sai Dal Bati,"Bopal,Ahmedabad",4.1,100,250,North Indian,license,https://www.swiggy.com/restaurants/param-sai-dal-bati-bopal-ahmedabad-98648,"Param Sai Dal Bati, C/59, SOBO Center, Near Sun City, South Bopal, Bopal, Ahmedabad",Menu/98648.json
254054,Shakti The Sandwich Shop,"Bopal,Ahmedabad",3.7,50,250,Indian,2.02E+13,https://www.swiggy.com/restaurants/shakti-the-sandwich-shop-bopal-ahmedabad-254054,"Shakti The Sandwich Shop, 4 GF marigold, safal parisar Road, South Bopal, Gujarat, India",Menu/254054.json
70192,Hocco Eatery,"Bopal,Ahmedabad",4.1,20,400,"North Indian,Pizzas",1.07E+13,https://www.swiggy.com/restaurants/hocco-eatery-thaltej-ahmedabad-70192,"Hocco Eatery, 8, Dev Aditya Arcade, Near Baghban Party Plot, Thaltej, Ahmedabad",Menu/70192.json
297064,Shree Parmeshwar Restaurant,"Bopal,Ahmedabad",4.4,100,300,"North Indian,Chinese",2.07E+13,https://www.swiggy.com/restaurants/shree-parmeshwar-restaurant-bopal-ambli-ahmedabad-297064,"Shree Parmeshwar Restaurant, Survey No: 407, Beside Basera Party Plot, S P Ring Road, Ambli, Ahmedabad, Ahmedabad, Ahmedabad Municipal Corporation (Gujarat), - 380058",Menu/297064.json
116042,Sale & Pepe,"Bopal,Ahmedabad",4,50,600,Italian,1.07E+13,https://www.swiggy.com/restaurants/sale-and-pepe-thaltej-ahmedabad-116042,"Sale & Pepe, First Floor, 04 & 05, Times Square Arcade, Thaltej-Shilaj Road, Thaltej, Nr Baghban Party Plot, Ahmedabad 380059",Menu/116042.json
438776,Jalaram Khichdi Restaurant,"Bopal,Ahmedabad",4,500,300,"Thalis,North Indian",2.07E+13,https://www.swiggy.com/restaurants/jalaram-khichdi-restaurant-bopal-ahmedabad-438776,"Jalaram Khichdi Restaurant, 25,First Floor, Amrapali Axiom, Above Domino's pizza, Sardar Patel Ring Rd, Bopal, Ahmedabad, Gujarat 380058",Menu/438776.json
47797,Gwalia Sweets & Fast Food,"Bopal,Ahmedabad",4,100,400,"Sweets,Snacks",1.07E+13,https://www.swiggy.com/restaurants/gwalia-sweets-and-fast-food-bopal-ahmedabad-47797,"Gwalia Sweets & Fast Food, C-48, SoBo Centre, Gala Gymkhana Road, Bopal, Ahmedabad",Menu/47797.json
417857,Hyderabadi Hut,"Bopal,Ahmedabad",3,20,300,"Hyderabadi,North Indian",2.07E+13,https://www.swiggy.com/restaurants/hyderabadi-hut-ghatlodia-bopal-ahmedabad-417857,"Hyderabadi Hut, Urban Chowk, Opp. Kali Bari Temple, Rajpath, Ambli - Bopal Rd, , Ahmedabad . , Ahmedabad Municipal Corporation, Ahmedabad Municipal Corporation, Gujarat-380058",Menu/417857.json
65623,Laxmi Ganthiya Rath,"Bopal,Ahmedabad",4,20,100,"Gujarati,Snacks",1.07E+13,https://www.swiggy.com/restaurants/laxmi-ganthiya-rath-bopal-ahmedabad-65623,"Laxmi Ganthiya Rath, 25, Samarpan Market, Sardar Patel Ring Road, Bopal, Ahmedabad",Menu/65623.json
98665,Baba Egg'S Kitchen,"Bopal,Ahmedabad",3.6,50,250,North Indian,2.07E+13,https://www.swiggy.com/restaurants/baba-eggs-kitchen-thaltej-ahmedabad-98665,"Baba Egg'S Kitchen, 49, Taksshila Appt, near Bagban party plot ,Hebatpur Road nr. sindhubhavan road, Ahmedabad",Menu/98665.json
414356,Martinoz Pizza,"Bopal,Ahmedabad",4.5,20,300,Pizzas,1.07E+13,https://www.swiggy.com/restaurants/martinoz-pizza-bopal-ahmedabad-414356,"Martinoz Pizza, 4 & 5, GF, Ansh Aarambh, Opp Bhagvat Bunglows Near Gala Marigold, Safal Parisar Rd, South Bopal, Ghuma, Ahmedabad, Gujarat 380058, India",Menu/414356.json
304905,Sambar Cafe,"Bopal,Ahmedabad",4.4,100,200,South Indian,2.07E+13,https://www.swiggy.com/restaurants/sambar-cafe-bopal-shela-ahmedabad-304905,"Sambar Cafe, Plot No:-609,	Nr.	Dev	Vatika	Bunglows,	Dental	Collage	Bus	Stop,	Ghuma	Manipur Road,	Manipur,	Sanand,,	Ahmedabad,	-	382115",Menu/304905.json
149165,Dangee Dums Yums,"Bopal,Ahmedabad",4.3,20,400,"Bakery,Desserts",1.07E+13,https://www.swiggy.com/restaurants/dangee-dums-yums-bopal-ahmedabad-149165,"Dangee Dums Yums, GF, 5/6 Sepal Olivia Complex, Bopal Cross Road, Nr. Iscon Platinum, Bopal Ahmedabad, Gujarat India 380058",Menu/149165.json
307184,Jugaadi  Adda,"Bopal,Ahmedabad",4,100,200,Snacks,2.07E+13,https://www.swiggy.com/restaurants/jugaadi-adda-bopal-ahmedabad-307184,"Jugaadi  Adda, G-7BHAVYA COMPLEX VIL BOPAL TA DASCROI, Ahmedabad ., Ahmedabad -380058",Menu/307184.json
129329,New Prince Chinese Food,"Bopal,Ahmedabad",2.9,20,250,"North Indian,Chinese",2.07E+13,https://www.swiggy.com/restaurants/new-prince-chinese-food-bodakdev-thaltej-ahmedabad-129329,"New Prince Chinese Food, New prince Chinese food Nr- Ashok pan House Opp- Hind super market Thaltej Shilaj road Ahmedabad",Menu/129329.json
324980,Tea Post,"Bopal,Ahmedabad",4.4,100,200,"Street Food,Beverages",1.07E+13,https://www.swiggy.com/restaurants/tea-post-bopal-ahmedabad-324980,"Tea Post, GF-001 ORCHID CENTRE, OPP SAFAL PARISAR, BOPAL, AHMEDABAD, Ahmedabad . , Ahmedabad City, Ahmedabad Municipal Corporation, Gujarat-380058",Menu/324980.json
130156,Havmor - The Eatery,"Bopal,Ahmedabad",3.8,20,400,"Fast Food,Street Food",1.07E+13,https://www.swiggy.com/restaurants/havmor-the-eatery-sarkhej-bhat-ahmedabad-130156,"Havmor - The Eatery, Gokul Dham, Near Eklavya School, Sanathal, Sanand, Sarkhej, Ahmedabad",Menu/130156.json
517522,Shree Marutinandan,"Bopal,Ahmedabad",3.6,20,600,"North Indian,Snacks",1.07E+13,https://www.swiggy.com/restaurants/shree-marutinandan-bopal-ahmedabad-517522,"Shree Marutinandan, GF-01, SHILP BUILDING, S P RING ROAD, SHILAJ CIRCLE, SHILAJ, Ahmedabad Municipal Corporation, Ahmedabad Municipal Corporation, Gujarat-380059",Menu/517522.json
121421,Delhi 6-The Real Taste Of Delhi,"Bopal,Ahmedabad",3,20,500,North Indian,2.07E+13,https://www.swiggy.com/restaurants/delhi-6-the-real-taste-of-delhi-bopal-ahmedabad-121421,"Delhi 6-The Real Taste Of Delhi, GF-23/A, Samarpan Arcade,Bopal Cross Roads,Ambli,Ahmedabad-380058",Menu/121421.json
395344,McDonald's Gourmet Burger Collection,"Bopal,Ahmedabad",4,20,500,"Burgers,Beverages",1.07E+13,https://www.swiggy.com/restaurants/mcdonalds-gourmet-burger-collection-sp-ring-road-bopal-ahmedabad-395344,"McDonald's Gourmet Burger Collection, Hardcastle Restaurants Pvt Ltd, McDonalds Family Restaurants Pvt Ltd, Shop No 1, Satyamev Shivalik,Bopal Amli junction, SP Ring road, Ahmedabad 380058",Menu/395344.json
483640,London Yard Pizza,"Bopal,Ahmedabad",3.4,20,500,"Pizzas,Italian",1.07E+13,https://www.swiggy.com/restaurants/london-yard-pizza-bopal-ahmedabad-483640,"London Yard Pizza, GALA MART G8, OPP AUDA CIVIC CENTER,SOUTH BOPAL,AHMEDABAD 380058",Menu/483640.json
330137,Huber & Holly,"Bopal,Ahmedabad",4,20,500,"Pizzas,Beverages",license,https://www.swiggy.com/restaurants/huber-and-holly-bopal-ahmedabad-330137,"Huber & Holly, G/F, Shop no. 98, Sobo Center, south bopal, Ahmedabad, Gujarat-380058",Menu/330137.json
61879,Gwalia Sweets & Fast Food,"Bopal,Ahmedabad",3.9,100,250,"Sweets,North Indian",license,https://www.swiggy.com/restaurants/gwalia-sweets-and-fast-food-samarpan-arcade-bopal-ahmedabad-61879,"Gwalia Sweets & Fast Food, 24, Ground Floor, Samarpan Arcade, Bopal",Menu/61879.json
334604,Sushito,"Bopal,Ahmedabad",4.6,50,200,"Sushi,Chinese",license,https://www.swiggy.com/restaurants/sushito-bopal-ahmedabad-334604,"Sushito, C1, 109/110, kavisha celebration city center ahmedabad, south bopal, ahmedabad 380058",Menu/334604.json
304081,Papadum,"Bopal,Ahmedabad",3.8,100,350,"South Indian,Thalis",license,https://www.swiggy.com/restaurants/papadum-bopal-ahmedabad-304081,"Papadum, C1, 109/110, kavisha celebration city center ahmedabad, south bopal, ahmedabad 380058",Menu/304081.json
50754,Puffizza,"Bopal,Ahmedabad",3.8,50,350,"Pizzas,Italian",1.07E+13,https://www.swiggy.com/restaurants/puffizza-thaltej-bopal-ahmedabad-50754,"Puffizza, 10 orchid center, Opp. Safal Parisar, South Bopal",Menu/50754.json
398682,Sams Pizza,"Bopal,Ahmedabad",3.9,20,500,"Italian,Pizzas",1.07E+13,https://www.swiggy.com/restaurants/sams-pizza-bopal-ahmedabad-398682,"Sams Pizza, 108 One World west, Nr Vakil Sahib Bridge, Ambli Bopal, BRTS Road, Ahmedabad",Menu/398682.json
322990,Amaze Kulfi,"Bopal,Ahmedabad",3.4,20,150,"Street Food,Ice Cream",2.07E+13,https://www.swiggy.com/restaurants/amaze-kulfi-bopal-ahmedabad-ahmedabad-322990,"Amaze Kulfi, GF - 2 ,Ground Floor, Marigold Nr. SOBO Center, South Bopal, Ahmedabad, Gujarat 380058",Menu/322990.json
398443,Hari Om Chinees,"Bopal,Ahmedabad",3.8,20,200,Chinese,2.07E+13,https://www.swiggy.com/restaurants/hari-om-chinees-bopal-ahmedabad-398443,"Hari Om Chinees, Shop no.5 amrapli raw house opp. Tejash school big diary char rasta bopal gam ahmedabad 380058",Menu/398443.json
95766,Rokadiya Bhajiya,"Bopal,Ahmedabad",4.3,20,100,"Snacks,Gujarati",2.07E+13,https://www.swiggy.com/restaurants/rokadiya-bhajiya-bopal-ahmedabad-95766,"Rokadiya Bhajiya, Shop 6 Siddhi -2 Complex Beside Indian Oil Petrol Pump, Bopal, Ahmedabad",Menu/95766.json
471885,Fyro,"Bopal,Ahmedabad",4.7,20,600,Beverages,2.07E+13,https://www.swiggy.com/restaurants/fyro-bopal-ahmedabad-471885,"Fyro, FYRO, KARNAVATI CLUB ROAD(MUMATPURA ROAD) NR. R.H. KAPADIA SPORTS ACADEMY, AHMEDABAD",Menu/471885.json
45095,Food Nest,"Bopal,Ahmedabad",3.8,50,300,"North Indian,South Indian",2.36E+13,https://www.swiggy.com/restaurants/food-nest-vinayak-nagar-south-bopal-ahmedabad-ahmedabad-45095,"Food Nest,  plot num:85, vinayaka Nagar, near SBI Bank",Menu/45095.json
106077,Shiv Restaurant,"Bopal,Ahmedabad",4,100,200,North Indian,2.07E+13,https://www.swiggy.com/restaurants/shiv-restaurant-bopal-ahmedabad-ahmedabad-106077,"Shiv Restaurant, Shivam Complex, Near Kalupur Bank, Bopal, Ahmedabad",Menu/106077.json
74740,Pizza Hut,"Bopal,Ahmedabad",3.6,100,350,"Pizzas,Fast Food",1.33E+13,https://www.swiggy.com/restaurants/pizza-hut-phd-south-bopal-ambli-ahmedabad-74740,"Pizza Hut, Shop No24, Ground Floor,Amrapali Axiom, S.P Ring Road,Bopal, Ahmedabad- 380058",Menu/74740.json
469305,Gujju Khamni,"Bopal,Ahmedabad",3.4,50,200,"Gujarati,Snacks",2.07E+13,https://www.swiggy.com/restaurants/gujju-khamni-bopal-ahmedabad-469305,"Gujju Khamni, Anvenshan Row House, Nr. Umiya Mata Temple, Opp. Bopal gam BRTS Bus stand, Bopal, Ahmedabad-380058",Menu/469305.json
223042,Shakti - The Sandwich Shop,"Bopal,Ahmedabad",3.8,100,300,Pizzas,1.07E+13,https://www.swiggy.com/restaurants/shakti-the-sandwich-shop-thaltej-hebatpur-thaltej-shilaj-ahmedabad-223042,"Shakti - The Sandwich Shop, 11 dev Aditya arcade,opp baughban party plot, Thaltej.",Menu/223042.json
68188,Fresh N Fresh,"Bopal,Ahmedabad",4.2,20,250,Bakery,1.07E+13,https://www.swiggy.com/restaurants/fresh-n-fresh-bopal-ahmedabad-68188,"Fresh N Fresh, 2, Dwarkesh Complex, Opposite Goverment Tubewell, Near Reliance Fresh, Bopal, Ahmedabad",Menu/68188.json
391722,Drizzle's Pizza,"Gandhinagar,Ahmedabad",3.8,20,300,"Pizzas,Pastas",license,https://www.swiggy.com/restaurants/drizzles-pizza-gandhinagar-ahmedabad-391722,"Drizzle's Pizza, FIRST FLOOR,105,RADHE SQUARE,KUDASAN, Gandhinagar",Menu/391722.json
420010,Charotar Sweets And Foods,"Gandhinagar,Ahmedabad",3.4,100,200,"Snacks,North Indian",2.07E+13,https://www.swiggy.com/restaurants/charotar-sweets-and-foods-gandhinagar-ahmedabad-420010,"Charotar Sweets And Foods, Shop No. 1&2, Radhe Signature, Sardar Chowk, Kudasan, Gandhinagar-382421",Menu/420010.json
148878,Saladoholics,"Gandhinagar,Ahmedabad",3.9,100,250,"Healthy Food,Salads",2.07E+13,https://www.swiggy.com/restaurants/saladoholics-gandhinagar-sargasan-ahmedabad-148878,"Saladoholics, Shop no. 18, Pramukh Tangent, Sargasan Cross Road, Gandhinagar.",Menu/148878.json
469643,The Cafe Town,"Gandhinagar,Ahmedabad",3.7,20,200,"Fast Food,Italian",2.07E+13,https://www.swiggy.com/restaurants/the-cafe-town-gandhinagar-ahmedabad-469643,"The Cafe Town, Plot no 440 NR adc bank G5 road sector 16 ,gandhinagar municipal corporation , gandhinagar 382016",Menu/469643.json
126723,Frankie Station -Bhagyoday Group,"Gandhinagar,Ahmedabad",4.2,20,250,"Fast Food,Snacks",1.07E+13,https://www.swiggy.com/restaurants/frankie-station-bhagyoday-group-gandhinagar-sector-21-ahmedabad-126723,"Frankie Station -Bhagyoday Group, 197, CHH Road, Sector 21, Gandhinagar, Gujarat 382021",Menu/126723.json
344844,Urban Foods,"Gandhinagar,Ahmedabad",3.1,20,200,"Chinese,Indian",license,https://www.swiggy.com/restaurants/urban-foods-gandhinagar-kudasan-ahmedabad-344844,"Urban Foods, Shop no 29, Pramukhcyprus,  Gandhinagar 382421",Menu/344844.json
435859,Quench Cafe And Barbeque,"Gandhinagar,Ahmedabad",2.8,20,200,"Chinese,North Indian",2.07E+13,https://www.swiggy.com/restaurants/quench-cafe-and-barbeque-gandhinagar-ahmedabad-435859,"Quench Cafe And Barbeque, SHOP NO.-2 , GROUND FLOOR, GOLD COIN COMPLEX,, Sargasan , Gandhinagar Municipal Corporation, Gandhinagar Municipal Corporation, Gujarat - 382421",Menu/435859.json
168122,McDonald's,"Gandhinagar,Ahmedabad",4.1,1,400,"Burgers,Beverages",1.07E+13,https://www.swiggy.com/restaurants/mcdonalds-gandhinagar-cross-road-sargasan-ahmedabad-168122,"McDonald's, SHOP NO 01,02,103 PRAMUKH TANGENT, SARGASAN CROSS ROAD, GANDHINAGAR 382421",Menu/168122.json
378615,The Brooklyn Creamery - Healthy Ice Cream,"Gandhinagar,Ahmedabad",4.5,20,200,"Desserts,Ice Cream",2.07E+13,https://www.swiggy.com/restaurants/the-brooklyn-creamery-healthy-ice-cream-gandhinagar-ahmedabad-378615,"The Brooklyn Creamery - Healthy Ice Cream, shop no c/19-20, swagat rainforest 2 kudasan gandhianagar",Menu/378615.json
406056,7 Eleven Restaurant,"Gandhinagar,Ahmedabad",3.7,50,300,"South Indian,Chinese",1.07E+13,https://www.swiggy.com/restaurants/7-eleven-restaurant-gandhinagar-ahmedabad-406056,"7 Eleven Restaurant, Unit No. GF/14 & 15, Super Mall -2, Infocity, Sarkhej - Gandhinagar Highway, Near GH-0 Circle, Kudasan , Gandhinagar Municipal Corporation, Gandhinagar Municipal Corporation, Gujarat, 382007",Menu/406056.json
